locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
Holmegard-Djursland (Jutland Region),homo_sapiens:aadr:denmark:holmegard-djursland-jutland-region:56-251-10-755,atlas_exploration,downgraded,0.1931,0.4858,0.5,0.3467,0.2382,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2382 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Aunvollen (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:aunvollen-central-norway-tr-ndelag:63-12322-16-90684,atlas_exploration,downgraded,0.1921,0.4858,1.0,0.3467,0.2069,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.2069 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Hamahus (Jutland/ Hornum),homo_sapiens:aadr:denmark:hamahus-jutland-hornum:55-670249-10-3333283,atlas_exploration,downgraded,0.1907,0.4858,0.5,0.3467,0.2314,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2314 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Trundholm II (Sjælland, Odsherred)",homo_sapiens:aadr:denmark:trundholm-ii-sj-lland-odsherred:55-914-11-565,atlas_exploration,downgraded,0.1846,0.4858,1.0,0.3467,0.1855,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.1855 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Kavslunde Eng (Funen/ Vindinge),homo_sapiens:aadr:denmark:kavslunde-eng-funen-vindinge:55-41919-10-69991,atlas_exploration,downgraded,0.1836,0.4858,1.0,0.3467,0.1827,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.1827 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Magleø (Zealand Region),homo_sapiens:aadr:denmark:magle-zealand-region:55-34-11-161,atlas_exploration,downgraded,0.1816,0.4858,0.5,0.3467,0.2054,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2054 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Vendsyssel_(Holger_Friis_kaelder) (Jutland),homo_sapiens:aadr:denmark:vendsyssel-holger-friis-kaelder-jutland:57-22-9-75,atlas_exploration,downgraded,0.1802,0.4858,1.0,0.3467,0.1728,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.1728 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Balsnes (Northern Norway/ Troms),homo_sapiens:aadr:norway:balsnes-northern-norway-troms:69-540721-18-853029,atlas_exploration,downgraded,0.1744,0.4858,1.0,0.3467,0.1562,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.1562 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Gammellung (Langeland Region),homo_sapiens:aadr:denmark:gammellung-langeland-region:54-876-10-784,atlas_exploration,downgraded,0.1711,0.4858,1.0,0.3467,0.1469,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.1469 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Tudse Hage (Zealand Region),homo_sapiens:aadr:denmark:tudse-hage-zealand-region:55-249-11-228,atlas_exploration,downgraded,0.1709,0.4858,1.0,0.3467,0.1462,0.285,1,1,1,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 1 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.1462 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Joa (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:joa-central-norway-tr-ndelag:64-65448-11-208485,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Joa, Namsos M (Central Norway/ Trøndelag)",homo_sapiens:aadr:norway:joa-namsos-m-central-norway-tr-ndelag:64-65448-11-208485,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Skjeggesnes (Northern Norway/ Nordland),homo_sapiens:aadr:norway:skjeggesnes-northern-norway-nordland:63-74603-11-2983,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Toldnes (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:toldnes-central-norway-tr-ndelag:63-9758-11-3946,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Tomeide, Nesna M (Northern Norway/ Nordland)",homo_sapiens:aadr:norway:tomeide-nesna-m-northern-norway-nordland:66-262731-12-724308,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Bergvin (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:bergvin-central-norway-tr-ndelag:63-74603-11-2983,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
