site_id,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
6198,Storpers i Södra Kättbo,Sweden,60.8339514576,14.1962219534,https://browser.sead.se/site/6198,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1851
6199,Storsved i Berge,Sweden,62.9465609122,14.8687952075,https://browser.sead.se/site/6199,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1852
6201,Stråvalla kyrka,Sweden,57.2988062687,12.21752508,https://browser.sead.se/site/6201,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1853
6202,Strö kyrka,Sweden,58.5819064115,13.0710059857,https://browser.sead.se/site/6202,inventory_only,False,0,0,0,[],0,0,0,0,0,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1854
6324,Strömmen,Sweden,57.6408043063,13.2094046988,https://browser.sead.se/site/6324,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1855
6203,Strömsholms slott,Sweden,59.5241124226,16.2635712504,https://browser.sead.se/site/6203,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1856
6204,Stubbamöllan,Sweden,55.7308509362,13.2441986035,https://browser.sead.se/site/6204,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1857
6205,Stuga Fudal Zorns gammelgård,Sweden,60.9546100798,14.7074379521,https://browser.sead.se/site/6205,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1858
6206,Stuga i Nybingsbo,Sweden,60.7445157043,14.7351960683,https://browser.sead.se/site/6206,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1859
6207,Stuga Selja,Sweden,61.0191135954,14.4682248651,https://browser.sead.se/site/6207,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1860
6208,Stuga Skålö by,Sweden,60.5666693114,14.2961370722,https://browser.sead.se/site/6208,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1861
6209,Sturhanslars Olovs i Fåsås,Sweden,60.9667757931,14.8013381755,https://browser.sead.se/site/6209,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1862
6184,Stäket,Sweden,55.7015456297,13.1922477974,https://browser.sead.se/site/6184,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1863
6457,Stäksundet,Sweden,58.78782291,17.37445398,https://browser.sead.se/site/6457,inventory_only,False,0,0,0,[],0,0,0,0,0,4303,coarse_spatial_context_only,not_captured_by_repository_sources,1864
6200,Stötollas i Lenåsen,Sweden,61.0048281728,15.2454438656,https://browser.sead.se/site/6200,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1865
6210,Sundbergs i Heden,Sweden,61.1494544614,14.6636533603,https://browser.sead.se/site/6210,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1866
6211,Sundkvists i Söderhögen,Sweden,62.4009893964,14.3916657691,https://browser.sead.se/site/6211,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1867
6212,Sunnanås,Sweden,61.8084545627,16.0523074238,https://browser.sead.se/site/6212,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1868
6213,Svanebäck,Sweden,56.1597745087,12.5690784701,https://browser.sead.se/site/6213,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1869
6214,Svarv Jöns i Utanmyra,Sweden,60.9279517278,14.6014615081,https://browser.sead.se/site/6214,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1870
6391,Svedala 7:1,Sweden,55.49695833,13.29821849,https://browser.sead.se/site/6391,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1871
6215,Svedvi kyrka,Sweden,59.5919771755,16.2723514452,https://browser.sead.se/site/6215,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1872
6216,Sven Bogg i Bonäs,Sweden,61.0706150304,14.4924335962,https://browser.sead.se/site/6216,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1873
6217,Sven Frimodigs i Sör Lindberg,Sweden,60.7982555545,15.125430623,https://browser.sead.se/site/6217,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1874
6218,Sven Mårs i Born,Sweden,60.9598223936,15.2774309109,https://browser.sead.se/site/6218,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1875
6219,Sven Ollén i Näsbyggebyn,Sweden,60.7679635964,14.8751282349,https://browser.sead.se/site/6219,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1876
6220,Svensåsen,Sweden,62.9711777281,14.4124290936,https://browser.sead.se/site/6220,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1877
6221,Sydöstra härbret Zorns gammelgård,Sweden,60.998192934,14.5464294488,https://browser.sead.se/site/6221,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1878
6222,Sysslomansgården,Sweden,58.4118401026,15.618054545,https://browser.sead.se/site/6222,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1879
3456,Säby 5,Sweden,55.9045303022,12.8499433536,https://browser.sead.se/site/3456,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1880
3988,Sälja,Sweden,60.1538097098,16.9292502393,https://browser.sead.se/site/3988,inventory_only,False,0,0,0,[],0,0,1,10,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1881
6126,Sällstorps kyrka,Sweden,57.2363256173,12.3603165578,https://browser.sead.se/site/6126,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1882
6319,Särdal,Sweden,56.7487970909,12.6451409407,https://browser.sead.se/site/6319,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1883
6134,Säternybodarna,Sweden,62.3904326139,15.1326351134,https://browser.sead.se/site/6134,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1884
6135,Sätersfors,Sweden,57.9376036494,13.9755553806,https://browser.sead.se/site/6135,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1885
6320,Sätila Strömma,Sweden,57.5645622275,12.4574485145,https://browser.sead.se/site/6320,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1886
6160,Söderala kyrka,Sweden,61.2805764647,16.9568672082,https://browser.sead.se/site/6160,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1887
6161,Söderbackan i Västerbor,Sweden,60.3455088743,16.7508936948,https://browser.sead.se/site/6161,inventory_only,False,0,0,0,[],0,0,0,0,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1888
6162,Söderholm i Grötom,Sweden,63.5029392562,13.1547592212,https://browser.sead.se/site/6162,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1889
6410,Söderköping 14:1,Sweden,58.48116957,16.3212451,https://browser.sead.se/site/6410,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1890
6163,Söderlundska gården,Sweden,60.7302680543,14.994628175,https://browser.sead.se/site/6163,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1891
6355,Södra Vi 6:1,Sweden,57.732664,15.821486,https://browser.sead.se/site/6355,inventory_only,False,0,0,0,[],0,0,0,0,0,4004,coarse_spatial_context_only,not_captured_by_repository_sources,1892
6168,Sölvsved,Sweden,63.4705689521,13.2826359156,https://browser.sead.se/site/6168,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1893
6171,Söne kyrka,Sweden,58.5355059845,12.9679007724,https://browser.sead.se/site/6171,inventory_only,False,0,0,0,[],0,0,0,0,0,7321,coarse_spatial_context_only,not_captured_by_repository_sources,1894
6172,Sörgården i Tornäs,Sweden,63.6569239505,14.6412499091,https://browser.sead.se/site/6172,inventory_only,False,0,0,0,[],0,0,0,0,0,3868,coarse_spatial_context_only,not_captured_by_repository_sources,1895
6322,Sörsylta,Sweden,59.5074420422,16.1929812373,https://browser.sead.se/site/6322,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1896
6175,Sövestads kyrka,Sweden,55.5009053644,13.7974353421,https://browser.sead.se/site/6175,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1897
6223,Tand,Sweden,63.0108416618,14.7293697434,https://browser.sead.se/site/6223,inventory_only,False,0,0,0,[],0,0,0,0,0,3868,coarse_spatial_context_only,not_captured_by_repository_sources,1898
6451,The Police Station park,Sweden,59.33103232,18.04186857,https://browser.sead.se/site/6451,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1899
6452,The Prince house,Sweden,59.856118,17.644803,https://browser.sead.se/site/6452,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1900
6227,Thodéns i Gruvriset,Sweden,60.5868950952,15.6095140804,https://browser.sead.se/site/6227,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1901
6228,Thomsén i Östergrav,Sweden,60.8355652474,15.1382134994,https://browser.sead.se/site/6228,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1902
6449,Tierp 458,Sweden,60.32172562,17.51463114,https://browser.sead.se/site/6449,inventory_only,False,0,0,0,[],0,0,0,0,0,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1903
6459,Tingstäde träsk,Sweden,57.72743978,18.63100512,https://browser.sead.se/site/6459,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1904
6229,Tittolles i Stavsätra,Sweden,61.6243462008,15.7990178367,https://browser.sead.se/site/6229,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1905
6230,Tjustgöls gård,Sweden,57.5113351107,16.5823817245,https://browser.sead.se/site/6230,inventory_only,False,0,0,0,[],0,0,0,0,0,8480,coarse_spatial_context_only,not_captured_by_repository_sources,1906
6231,Tobaksladan,Sweden,56.1737439392,14.8593119138,https://browser.sead.se/site/6231,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1907
3445,Tofta 39,Sweden,55.8583589589,12.9315616122,https://browser.sead.se/site/3445,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1908
6233,Torkelsbo,Sweden,61.8912903994,16.125034627,https://browser.sead.se/site/6233,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1909
6325,Torkelsrud,Sweden,58.5223371787,11.8386756351,https://browser.sead.se/site/6325,inventory_only,False,0,0,0,[],0,0,0,0,0,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1910
6234,Torkstuga Nusnäs Zorns gammelgård,Sweden,60.9589628963,14.6468312521,https://browser.sead.se/site/6234,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1911
5647,Torpa stenhus,Sweden,57.649909,13.279524,https://browser.sead.se/site/5647,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1912
6236,Torsklok-härbret i Västra Lillmon,Sweden,60.8646435744,13.4021247744,https://browser.sead.se/site/6236,inventory_only,False,0,0,0,[],0,0,0,0,0,5468,coarse_spatial_context_only,not_captured_by_repository_sources,1913
6235,Torsångs kyrka,Sweden,60.4640780919,15.5700058037,https://browser.sead.se/site/6235,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1914
6237,Torup slott,Sweden,55.5651742284,13.208698852,https://browser.sead.se/site/6237,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1915
6326,Transtorpsvägen,Sweden,56.749083781,15.9279690002,https://browser.sead.se/site/6326,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1916
6239,Trappgården i Mångberg,Sweden,60.8537844835,14.5899806477,https://browser.sead.se/site/6239,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1917
6387,Trelleborg 19:1,Sweden,55.37480382,13.15168813,https://browser.sead.se/site/6387,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1918
6379,Trelleborg 48,Sweden,55.37604866,13.1478197,https://browser.sead.se/site/6379,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1919
6242,Trulsatorpet,Sweden,56.4685577664,14.4288334061,https://browser.sead.se/site/6242,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1920
6238,Trädgårdsmästarbostaden,Sweden,59.3227047465,18.1364571599,https://browser.sead.se/site/6238,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1921
6240,Trösklada Bergkarlås,Sweden,61.0357897995,14.6374811734,https://browser.sead.se/site/6240,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1922
6241,Trösklada Östnor,Sweden,61.0279546291,14.4932817945,https://browser.sead.se/site/6241,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1923
6243,Tullinge gård,Sweden,59.2107609085,17.8849694226,https://browser.sead.se/site/6243,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1924
6244,Tullsåkra,Sweden,55.7804506438,13.704841299,https://browser.sead.se/site/6244,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1925
6327,Tuna,Sweden,55.9136656975,12.6894258987,https://browser.sead.se/site/6327,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1926
5650,Tvartorps gård,Sweden,58.835671,15.846533,https://browser.sead.se/site/5650,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1927
6328,Tvärgränd,Sweden,55.4288752877,13.8219868342,https://browser.sead.se/site/6328,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1928
6245,"Tvåan, Röda kvarn",Sweden,58.5799518694,14.4353916794,https://browser.sead.se/site/6245,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1929
30,Tvååker Raä 193,Sweden,57.0547222222,12.2905555552,https://browser.sead.se/site/30,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1930
6246,Tynningö,Sweden,59.3771145945,18.3962641403,https://browser.sead.se/site/6246,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1931
6247,Tysk Karin Olsson i Kärvsåsen,Sweden,61.0536974484,15.2004094801,https://browser.sead.se/site/6247,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1932
6248,Tysk Sven i Västra Stumsnäs,Sweden,60.8776793047,14.947065668,https://browser.sead.se/site/6248,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1933
6249,Tystberga kyrka,Sweden,58.8670230069,17.2581132103,https://browser.sead.se/site/6249,inventory_only,False,0,0,0,[],0,0,0,0,0,4303,coarse_spatial_context_only,not_captured_by_repository_sources,1934
6224,Täpp Kerstin i Nedre Gärdsjö,Sweden,60.9356415519,15.2262010365,https://browser.sead.se/site/6224,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1935
6225,Tärna hembygdsgård,Sweden,59.8214314527,16.7497868667,https://browser.sead.se/site/6225,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1936
6226,Tåstarps kyrka,Sweden,56.2779511569,12.9502183039,https://browser.sead.se/site/6226,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1937
6232,Tönnersjö kyrka,Sweden,56.6373623138,13.0626875377,https://browser.sead.se/site/6232,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1938
6250,Ulfsparregatan 2,Sweden,57.7812957033,14.1838677192,https://browser.sead.se/site/6250,inventory_only,False,0,0,0,[],0,0,0,0,0,8067,coarse_spatial_context_only,not_captured_by_repository_sources,1939
