locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
"Trygstad i Bø (188/10) (Troms, Tromsø, Tussøy)",homo_sapiens:aadr:norway:trygstad-i-b-188-10-troms-troms-tuss-y:69-47-18,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Tyrifjorden (Southern Norway/ Buskerud),homo_sapiens:aadr:norway:tyrifjorden-southern-norway-buskerud:60-05727068-10-22125778,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Utsjoki,homo_sapiens:aadr:finland:utsjoki:69-91-27-03,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Besser (Zealand Region),homo_sapiens:aadr:denmark:besser-zealand-region:55-85-10-64,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Bomo, Snåsa M (Central Norway/Trøndelag)",homo_sapiens:aadr:norway:bomo-sn-sa-m-central-norway-tr-ndelag:64-263118-12-446387,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Bøle, Flatanger M, T21061:2, A7271 (Central Norway/ Trøndelag)",homo_sapiens:aadr:norway:b-le-flatanger-m-t21061-2-a7271-central-norway-tr-ndelag:64-375798-10-631408,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Bøle, Flatanger M, T21061:3 A7272 (Central Norway/ Trøndelag)",homo_sapiens:aadr:norway:b-le-flatanger-m-t21061-3-a7272-central-norway-tr-ndelag:64-375798-10-631408,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Dagsmose (Langeland),homo_sapiens:aadr:denmark:dagsmose-langeland:54-822-10-736,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Enge, Sømna M (Northern Norway/ Nordland)",homo_sapiens:aadr:norway:enge-s-mna-m-northern-norway-nordland:65-274799-12-12716,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Engholmen (Northern Norway/Troms),homo_sapiens:aadr:norway:engholmen-northern-norway-troms:70-117388-19-017706,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Engholmen 2 (Northern Norway/Troms),homo_sapiens:aadr:norway:engholmen-2-northern-norway-troms:70-117388-19-017706,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Enontekiö,homo_sapiens:aadr:finland:enonteki:68-383893-23-632454,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Følstad (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:f-lstad-central-norway-tr-ndelag:63-84097-11-38678,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Hejringe (Lollands Nørre),homo_sapiens:aadr:denmark:hejringe-lollands-n-rre:54-881623-11-344825,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
Hoby (Lolland),homo_sapiens:aadr:denmark:hoby-lolland:54-7391006-11-2332692,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
"Holm, Bindal M (Northern Norway / Nordland)",homo_sapiens:aadr:norway:holm-bindal-m-northern-norway-nordland:65-171328-12-11521,atlas_exploration,downgraded,0.0547,0.4858,1.0,0.3467,0.0,0.35,1,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3500; ranking status=downgraded | recommendation posture=exploratory_only"
