site_id,site_uuid,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
6242,74557e51-47dc-4777-a9d4-3d7e6d8333ca,Trulsatorpet,Sweden,56.4685577664,14.4288334061,https://browser.sead.se/site/6242,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1842
6238,93a8bb79-d619-4b70-84a8-be41b9f8fdd6,Trädgårdsmästarbostaden,Sweden,59.3227047465,18.1364571599,https://browser.sead.se/site/6238,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1843
6240,0bfca22a-78e5-472f-a0cd-f603ef449a6d,Trösklada Bergkarlås,Sweden,61.0357897995,14.6374811734,https://browser.sead.se/site/6240,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1844
6241,b0443c0c-7685-47b7-ab68-14120334ee33,Trösklada Östnor,Sweden,61.0279546291,14.4932817945,https://browser.sead.se/site/6241,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1845
6243,da325542-d4b2-4d3d-bfe9-09a32471b6ec,Tullinge gård,Sweden,59.2107609085,17.8849694226,https://browser.sead.se/site/6243,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1846
6244,f38ef41a-5115-48cf-866c-93e1b6bdc573,Tullsåkra,Sweden,55.7804506438,13.704841299,https://browser.sead.se/site/6244,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1847
5650,981d2cb9-85f3-405d-bb0c-efd56185c84b,Tvartorps gård,Sweden,58.835671,15.846533,https://browser.sead.se/site/5650,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1848
6328,42ce5a66-1afa-470d-beae-ded585c63628,Tvärgränd,Sweden,55.4288752877,13.8219868342,https://browser.sead.se/site/6328,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1849
6245,c2bfc93f-e0d4-44c1-b848-95c77151e9d4,"Tvåan, Röda kvarn",Sweden,58.5799518694,14.4353916794,https://browser.sead.se/site/6245,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1850
30,aeb9cae9-43b2-4565-bb79-67e7811da890,Tvååker Raä 193,Sweden,57.0547222222,12.2905555552,https://browser.sead.se/site/30,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1851
6247,131907d2-fa83-491e-aeea-bdd2847614bf,Tysk Karin Olsson i Kärvsåsen,Sweden,61.0536974484,15.2004094801,https://browser.sead.se/site/6247,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1852
6248,3916c471-571d-438e-970c-b2a4db44b484,Tysk Sven i Västra Stumsnäs,Sweden,60.8776793047,14.947065668,https://browser.sead.se/site/6248,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1853
6249,33ae3eef-5e85-47b9-9653-87513a89ad40,Tystberga kyrka,Sweden,58.8670230069,17.2581132103,https://browser.sead.se/site/6249,inventory_only,False,0,0,0,[],0,0,0,0,0,4303,coarse_spatial_context_only,not_captured_by_repository_sources,1854
6224,f6d9b40f-d496-467e-ac90-98475645c6d7,Täpp Kerstin i Nedre Gärdsjö,Sweden,60.9356415519,15.2262010365,https://browser.sead.se/site/6224,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1855
6225,f0a7bcc1-05ea-420b-aab7-cc1fa82872b8,Tärna hembygdsgård,Sweden,59.8214314527,16.7497868667,https://browser.sead.se/site/6225,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1856
6226,ec7df2b6-d6bd-4ce6-b4b4-c4ae6b379705,Tåstarps kyrka,Sweden,56.2779511569,12.9502183039,https://browser.sead.se/site/6226,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1857
6232,5cfa3a5c-a1d2-4230-a0ad-cce0b09d9401,Tönnersjö kyrka,Sweden,56.6373623138,13.0626875377,https://browser.sead.se/site/6232,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1858
6250,c1d35c10-d08a-4ce1-8d7e-3fbacbd9ff07,Ulfsparregatan 2,Sweden,57.7812957033,14.1838677192,https://browser.sead.se/site/6250,inventory_only,False,0,0,0,[],0,0,0,0,0,8067,coarse_spatial_context_only,not_captured_by_repository_sources,1859
6251,63f9951d-9e08-48da-98b8-5586e95e4360,Ullbergs i Kall,Sweden,63.4722877681,13.2364657716,https://browser.sead.se/site/6251,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1860
6252,f44c571c-f34c-48ea-ba8f-a5861666f622,Ulvängen,Sweden,58.4743132131,13.9393398409,https://browser.sead.se/site/6252,inventory_only,False,0,0,0,[],0,0,0,0,0,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1861
6347,b4610f6c-6ed2-4889-bef5-89bf91142a0e,Uppsala 262:1,Sweden,59.89837722,17.62911643,https://browser.sead.se/site/6347,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1862
6344,94e313bc-45d2-475c-950e-78dd216617be,Uppsala 670,Sweden,59.90170423,17.62632209,https://browser.sead.se/site/6344,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1863
6346,bd5ea6c1-28fa-444f-a997-d4d9a5be333c,Uppsala 88:1,Sweden,59.85696405,17.63636033,https://browser.sead.se/site/6346,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1864
6253,f87a195b-34c6-4d82-b814-6405d575a903,Utatgården på Öhn,Sweden,63.8892896511,15.465835941,https://browser.sead.se/site/6253,inventory_only,False,0,0,0,[],0,0,0,0,0,1538,coarse_spatial_context_only,not_captured_by_repository_sources,1865
6254,4554bc87-4851-4707-a0bc-862839afd952,Utmelanda,Sweden,60.9965102903,14.5373946057,https://browser.sead.se/site/6254,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1866
6409,27fcd7a5-9440-47f8-97d3-7cb71fc1c624,Vadstena 21:1,Sweden,58.44784015,14.88992523,https://browser.sead.se/site/6409,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1867
6442,965f66d0-fb26-48c9-bc62-cc97860ba41b,Vadstena 35,Sweden,58.44174208,14.91404064,https://browser.sead.se/site/6442,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1868
6257,b3179740-8d87-4b13-b1f5-bbb0cee32935,Valbo kyrka,Sweden,60.6645921266,17.070138488,https://browser.sead.se/site/6257,inventory_only,False,0,0,0,[],0,0,0,0,0,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1869
6258,f8434c84-0f28-4145-a7c8-7d7e1e20b81f,Vallby kyrka,Sweden,59.4219870187,16.5655122196,https://browser.sead.se/site/6258,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1870
6259,90b1438c-6696-46a2-b478-d16586ebd45e,Vallen i Gammelsträng,Sweden,61.825973208,16.825468563,https://browser.sead.se/site/6259,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1871
6423,f6f86a24-350f-40fd-978f-e55425312eeb,Vallentuna 495:1,Sweden,59.514023,18.070843,https://browser.sead.se/site/6423,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1872
6260,7d7a46d4-b8db-4d1b-96c8-6b598a3caa60,Vallins i Östansjö,Sweden,63.0121887477,16.3359803771,https://browser.sead.se/site/6260,inventory_only,False,0,0,0,[],0,0,0,0,0,1855,coarse_spatial_context_only,not_captured_by_repository_sources,1873
6261,e874df48-9107-4b56-9470-1910dba0ed92,Valtorps kyrka,Sweden,58.2287137468,13.6509999725,https://browser.sead.se/site/6261,inventory_only,False,0,0,0,[],0,0,0,0,0,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1874
6345,cc3967aa-3961-4aa8-9295-2e79a76a56d9,Valö 123:1,Sweden,60.29648959,18.12863347,https://browser.sead.se/site/6345,inventory_only,False,0,0,0,[],0,0,0,0,0,3238,coarse_spatial_context_only,not_captured_by_repository_sources,1875
6263,ee3560b5-3548-4a64-a7da-4a44ef52b1a2,Varbergs fästning,Sweden,57.105616151,12.2397751158,https://browser.sead.se/site/6263,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1876
6264,81ec3341-fb4d-47f6-9ca6-1387c502fb67,Varras i Råsjön,Sweden,62.4131149178,15.6229033107,https://browser.sead.se/site/6264,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1877
6267,818a0c73-4f21-41b5-b4ee-c01f55e95bda,Veinge kyrka,Sweden,56.5717308832,13.0925141395,https://browser.sead.se/site/6267,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1878
6268,6b92e4c5-dce3-462f-b934-d156c244c777,Verkstadsstuga Östnor,Sweden,61.0279546291,14.4932817945,https://browser.sead.se/site/6268,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1879
6397,a6f11529-0305-436d-9b0d-518bc67ba471,Verum 4:2,Sweden,56.36122057,13.8883623,https://browser.sead.se/site/6397,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1880
6269,c073cca8-d90e-4c93-b55a-03f549bb8c14,Vikenhärbret,Sweden,62.4867933583,16.1523021797,https://browser.sead.se/site/6269,inventory_only,False,0,0,0,[],0,0,0,0,0,1674,coarse_spatial_context_only,not_captured_by_repository_sources,1881
6270,32a811b6-5f67-439a-afb7-f1ef4bc0178e,Vikström i Bodsjö,Sweden,62.8138040839,14.914193036,https://browser.sead.se/site/6270,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1882
6371,d18ee2d7-7dee-49d2-bec3-14bbe0966a4c,Visby 107:1,Sweden,57.64082696,18.29558747,https://browser.sead.se/site/6371,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1883
6365,d0bd71a4-c9ac-4482-8775-a4be401883f8,Visingsö 182,Sweden,57.99926536,14.28572089,https://browser.sead.se/site/6365,inventory_only,False,0,0,0,[],0,0,0,0,0,8067,coarse_spatial_context_only,not_captured_by_repository_sources,1884
6394,5907f0c2-6416-4f5c-89b5-1828078873a4,Vittsjö 24:1,Sweden,56.35206099,13.64736394,https://browser.sead.se/site/6394,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1885
6399,8c7700e8-73ad-451f-8303-9119263fe02c,Vittskövle 1:1,Sweden,55.85699508,14.14648092,https://browser.sead.se/site/6399,inventory_only,False,0,0,0,[],0,0,0,0,0,3205,coarse_spatial_context_only,not_captured_by_repository_sources,1886
6271,f2e297f5-f95a-491c-a45c-463a6131b0f7,Vretarne Bergmans gård,Sweden,59.8908864412,15.9808452878,https://browser.sead.se/site/6271,inventory_only,False,0,0,0,[],0,0,0,0,0,3873,coarse_spatial_context_only,not_captured_by_repository_sources,1887
6255,c63ccfd4-8ec8-4b5d-935e-4cf4e776f874,Vä kyrka,Sweden,55.9917825123,14.0872083323,https://browser.sead.se/site/6255,inventory_only,False,0,0,0,[],0,0,0,0,0,3205,coarse_spatial_context_only,not_captured_by_repository_sources,1888
6256,2f9bbefa-724a-4684-b540-9b93367d6588,Vähusen,Sweden,56.0299204037,14.1572363781,https://browser.sead.se/site/6256,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1889
6350,381e2490-683f-4ebf-b369-7809a3e7edae,Västerlövsta 395:1,Sweden,59.97057936,16.83724966,https://browser.sead.se/site/6350,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1890
6265,8e7b64d3-07ed-4dc6-bc90-58fc66fe306b,Västerplana kyrka,Sweden,58.560231953,13.3505018592,https://browser.sead.se/site/6265,inventory_only,False,0,0,0,[],0,0,0,0,0,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1891
6402,9dc0ea35-b1cf-4740-8219-3384b99228c8,Västerås 232:1,Sweden,59.61054165,16.54281236,https://browser.sead.se/site/6402,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1892
6266,7e6dca85-f224-43e9-8829-3c15cd6273b0,Västra Eds kyrkoruin,Sweden,58.0149663745,16.4750595395,https://browser.sead.se/site/6266,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1893
6351,bd067f0d-9b6f-45fa-84b5-c3b27ef84430,Växjö 61:1,Sweden,56.8494246,14.85548705,https://browser.sead.se/site/6351,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1894
6262,35fbbcf6-180d-46d3-b537-67258bbd1ef5,Våmhusvägen Bonäs,Sweden,61.0737250013,14.4886217263,https://browser.sead.se/site/6262,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1895
6272,6548a274-bf7d-47a3-8e20-45b474a3a212,Wahléns i Oxberg,Sweden,61.1183673727,14.1764821556,https://browser.sead.se/site/6272,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1896
6273,843738d8-1606-454d-b939-1c1b37e8e5f9,Waxängs gård,Sweden,59.3651832487,17.1370965238,https://browser.sead.se/site/6273,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1897
6274,9b6ebcd4-bb02-42ee-ae24-991e32bcf697,Ysby kyrka,Sweden,56.4941674198,13.1181459288,https://browser.sead.se/site/6274,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1898
6383,8da4884c-edb9-4894-ac13-33c519c272e3,Ystad 50:1,Sweden,55.42891943,13.81979266,https://browser.sead.se/site/6383,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1899
6275,7d939335-a610-4afb-8d1e-ed5041fbb830,Ytterselö kyrka,Sweden,59.3769403787,17.2571786036,https://browser.sead.se/site/6275,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1900
5668,089bcd44-5fc8-448a-ac7c-2d44f92d5094,Äskhult,Sweden,57.427149,12.283078,https://browser.sead.se/site/5668,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1901
5680,eddb885d-c824-474f-9542-1c258dc8aaed,Ågren i Rännberg,Sweden,63.3913650279,12.7793399057,https://browser.sead.se/site/5680,inventory_only,False,0,0,0,[],0,0,0,0,0,912,coarse_spatial_context_only,not_captured_by_repository_sources,1902
6398,950bc65f-36c1-48b0-a3da-3bf90b2b3b34,Åhus 23:1,Sweden,55.92440201,14.29533609,https://browser.sead.se/site/6398,inventory_only,False,0,0,0,[],0,0,0,0,0,3205,coarse_spatial_context_only,not_captured_by_repository_sources,1903
6376,cdbc6160-d452-4a94-98c7-aee1c55fa9d5,Åker 270:1,Sweden,59.2730289,17.13218858,https://browser.sead.se/site/6376,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1904
6443,c2602d98-83ba-4a9c-b108-57c6285af52d,Åker 303:1,Sweden,59.261426,17.121804,https://browser.sead.se/site/6443,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1905
5681,dad11e59-4f29-498b-9630-1f41c36026e4,Åkerblads pensionat,Sweden,60.8267028214,14.9920375487,https://browser.sead.se/site/5681,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1906
5689,437705f2-95b7-4183-a760-7a2011927475,Årdala kyrka,Sweden,58.9938270593,16.8293009505,https://browser.sead.se/site/5689,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1907
5690,a80890b5-6d79-4857-9d28-58ec2a72767a,Åre gamla kyrka,Sweden,63.3975186119,13.0813288953,https://browser.sead.se/site/5690,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1908
5691,717abbeb-6caa-4fac-b83f-63adfc40177e,Årebergs gård,Sweden,58.4422675554,14.1644069581,https://browser.sead.se/site/5691,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1909
6277,024cbe8f-be11-42bf-aa70-dd37af1dfc9e,Åsen,Sweden,60.4277937316,15.677572782,https://browser.sead.se/site/6277,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1910
6278,b5d6d8ac-e097-4e84-9334-b119326f53f9,Åsögatan,Sweden,59.313464019,18.0793380103,https://browser.sead.se/site/6278,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1911
6407,9f9664b6-7e56-42ab-ae39-254a7de9b856,Ödeshög 215:1,Sweden,58.22846444,14.65545724,https://browser.sead.se/site/6407,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1912
6044,d6e3c8b7-3601-4469-a0a0-26ae936913a0,Öhlanders,Sweden,62.542090398,15.6610145913,https://browser.sead.se/site/6044,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1913
6314,af0f8da5-c4f0-4091-a32f-375af9b55b12,Örsaskögle,Sweden,57.2794577707,15.6895036269,https://browser.sead.se/site/6314,inventory_only,False,0,0,0,[],0,0,0,0,0,4004,coarse_spatial_context_only,not_captured_by_repository_sources,1914
6065,9e582fbb-c411-42c2-a77e-32711e3507dc,Örtofta slott,Sweden,55.7845986496,13.2452742151,https://browser.sead.se/site/6065,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1915
6066,4d7143ed-bd5e-4082-8158-e8aab278e525,Örup Stenhus,Sweden,55.5213892957,13.9368190126,https://browser.sead.se/site/6066,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1916
6067,83ed22a7-f678-47fa-a398-ba44305a2fa9,Östboda,Sweden,62.7112649837,15.2078115604,https://browser.sead.se/site/6067,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1917
6068,259c9df1-b260-4c07-ac1a-2b912ca2f6c4,Östbyhärbret,Sweden,62.5281976393,15.977600405,https://browser.sead.se/site/6068,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1918
6315,59ed21b1-94b9-4f04-a9ad-03b3a9d4efd6,Östbyvägen,Sweden,60.8938600831,16.7504959796,https://browser.sead.se/site/6315,inventory_only,False,0,0,0,[],0,0,0,0,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1919
6069,b9148f47-ca3f-48c5-aabd-2c3211e241e1,Österslövs gamla prästgård,Sweden,56.0993783778,14.2510008287,https://browser.sead.se/site/6069,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1920
6070,d8c65424-effe-4574-8e49-3ef550c43bf7,Östnorsstugan,Sweden,61.0301106235,14.4912301403,https://browser.sead.se/site/6070,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1921
6071,7ca0cd57-1b24-43e6-81d2-eb5ea18d43fd,Östnorsstugan stall och lider,Sweden,61.0301106235,14.4912301403,https://browser.sead.se/site/6071,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1922
6072,93831519-f55d-482c-bf77-33722f0a82a8,Östra Sallerups kyrka,Sweden,55.8013758815,13.7294970708,https://browser.sead.se/site/6072,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1923
6073,1a6efca7-2794-4787-b2e7-a2c9f9e74a5b,Östra Söderåsen,Sweden,63.4989569584,13.9737568855,https://browser.sead.se/site/6073,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1924
